sim_id,replica,init_id,grupo_ic,lambda_cc,gamma,area_mean,area_std,area_cv,area_q10,area_q50,area_q90,area_skew,perimeter_mean,perimeter_std,perimeter_cv,perimeter_q10,perimeter_q50,perimeter_q90,perimeter_skew,shape_mean,shape_std,shape_q10,shape_q50,shape_q90,elongation_mean,elongation_std,elongation_q10,elongation_q50,elongation_q90,neighbors_mean,neighbors_std,center_x_std,center_y_std,xy_corr,frac_neighbors_4,frac_neighbors_5,frac_neighbors_6,frac_neighbors_7,frac_neighbors_8
sim__lam_m0p05__gam_0p07__rep_029__20260601_173928_943020,29,hexagonal_perfect_14x14.dat,I_perfect,-0.05,0.07,0.6346923469387755,0.2684344416134573,0.42293631380264374,0.3954255,0.518617,1.06886,1.1994216771324782,2.9456984834418924,0.5514542614597577,0.18720662164147414,2.4196909343459563,2.7365029298328736,3.8397272208212474,1.0068916081036865,3.7799140923804675,0.06827873344466731,3.6953111511168677,3.768399213028581,3.867231106455815,1.2578993519217962,0.1464366779523134,1.0898883827478938,1.2466908744920182,1.4597292389899945,6.010204081632653,0.8450926523191103,3.1410838971544357,3.031648296077493,-0.009795757530302276,0.0,0.29591836734693877,0.45408163265306123,0.19387755102040816,0.05612244897959184
sim__lam_m0p05__gam_0p07__rep_000__20260601_173945_748981,0,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6792438010204082,0.2867648059214725,0.4221824409589781,0.39485800000000004,0.5815355,1.135395,0.7691584221979307,3.0536121381113595,0.5885713939218634,0.1927459570178741,2.429831437245058,2.8622789399833923,3.9431289065334565,0.5669337123247408,3.796846632848147,0.08907448845594226,3.6983831499579147,3.770025596817741,3.9042236341635492,1.293641153463893,0.20510806587593014,1.0789356713700513,1.2510400926304945,1.5410412474532493,6.010204081632653,0.8805714512744932,3.2736102951272525,3.1743458961388873,-0.0036975397072822663,0.015306122448979591,0.28061224489795916,0.4336734693877551,0.22448979591836735,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_001__20260601_174001_892688,1,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6436542602040816,0.2947774891580168,0.4579748902214904,0.3835,0.5211635,1.16952,1.109282184742387,2.9643777187551588,0.6014128063128023,0.20287995099529782,2.399486765923447,2.729134601187231,4.0310362389641625,0.935451586272521,3.793515196128864,0.08140135421764132,3.6974400385637143,3.7731953811942516,3.8870316159803786,1.2800203733785598,0.17462187266338933,1.097188455356604,1.2529079197929263,1.5134028396462766,6.005102040816326,0.9556355347631006,3.148438893549179,3.1930949609918198,-0.0011252697091314187,0.01020408163265306,0.336734693877551,0.3673469387755102,0.2193877551020408,0.05612244897959184
sim__lam_m0p05__gam_0p07__rep_002__20260601_174018_316765,2,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6500620204081633,0.2958897831488217,0.4551716203364445,0.391434,0.5066345,1.13789,1.0650539391163207,2.9781684251860683,0.6067516521166844,0.2037331559173227,2.399284348708523,2.6993435892048576,3.949771540243983,0.8364258811616943,3.792558536527688,0.08177968044866891,3.7031281853792253,3.772857947564261,3.8920953363253883,1.284051558997955,0.18366844099200397,1.0857958607748797,1.2497298357380602,1.5070928314247785,5.994897959183674,0.9662543343071034,3.1246180494709868,3.1363128796733433,0.02720896061424865,0.025510204081632654,0.2857142857142857,0.4489795918367347,0.16326530612244897,0.061224489795918366
sim__lam_m0p05__gam_0p07__rep_003__20260601_174035_259999,3,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6542219336734695,0.28865606098590524,0.44122039651690426,0.409653,0.5344855,1.17847,1.1983490121607154,2.97862450780874,0.5800696247841867,0.19474412543886807,2.4506036644223936,2.741823574991755,4.027663202959241,1.0396441890368078,3.771305720248101,0.06517010146289828,3.6924316085942235,3.758162164170148,3.8548408868934336,1.2247946274413148,0.13230898323888868,1.07917575457175,1.199366921678909,1.3875417466532554,5.994897959183674,0.836034425736311,3.084039131601242,3.2102424898699784,0.021640470378688565,0.01020408163265306,0.2755102040816326,0.46938775510204084,0.1989795918367347,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_004__20260601_174053_082625,4,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6318954795918367,0.276458823611875,0.4375072025994108,0.39708600000000005,0.5152745000000001,1.07618,1.2470519268136133,2.9362108569198346,0.5585607119336531,0.19023181207067952,2.436245933909337,2.6987255700383077,3.8679052937077145,1.0389480467865226,3.783269409634081,0.0768332027333743,3.6944630123457314,3.769254336213242,3.875364584071659,1.2544264406813188,0.14778833096342306,1.0904082571578573,1.2314014817371874,1.4515071081919684,5.98469387755102,0.9501720618421553,3.201691016930448,3.0520040456091126,0.015838763799034674,0.015306122448979591,0.32653061224489793,0.3826530612244898,0.22448979591836735,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_005__20260601_174108_288021,5,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6441323367346938,0.28107214788900314,0.4363577666561634,0.3912485,0.5337565,1.1066150000000001,1.1531018237450759,2.968779866109417,0.5736835992587793,0.19323884731487276,2.436555104036626,2.747264387587073,3.91441633341444,0.9430602551128433,3.788923723031973,0.07940481857531907,3.700946748138038,3.768798893212238,3.8883115098724224,1.2801785225823268,0.17367443318733974,1.086989816187827,1.2532303905642563,1.4979323335754842,5.989795918367347,0.8570821164095392,3.116929813036921,3.133370755021994,0.006107165090776266,0.01020408163265306,0.29591836734693877,0.4336734693877551,0.21428571428571427,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_006__20260601_174125_931091,6,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.633541525510204,0.2747502301496582,0.4336735937363577,0.386497,0.521463,1.03598,1.1442561327207235,2.9473741778678537,0.5629677513611856,0.19100654256537203,2.397754835241688,2.733605957939194,3.773820962315816,0.925683004555903,3.7936356462493075,0.09178418730500666,3.6941299444868383,3.7666261464877095,3.8894680451236145,1.270814178161653,0.1739403880340048,1.095830601756476,1.2368847894595025,1.449807917062452,5.954081632653061,0.9598754561375624,3.21629672229811,3.1237734286903334,0.026908469428550946,0.025510204081632654,0.3112244897959184,0.4387755102040816,0.1377551020408163,0.08163265306122448
sim__lam_m0p05__gam_0p07__rep_007__20260601_174141_196783,7,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6391651836734694,0.28260784581338605,0.4421515017271653,0.39214950000000004,0.519514,1.143955,1.2759650086247123,2.9541911672953938,0.5692886461455303,0.19270541881232753,2.426306519759537,2.72040170590176,3.9589396884517614,1.063977083333571,3.785181228841755,0.07664186268067072,3.692683167647349,3.771065832428992,3.876543681464424,1.2591652870664223,0.15888669340334174,1.0800382346313206,1.232822488086101,1.4672462566887083,5.989795918367347,0.880571451274493,3.128371758498353,3.134707003635139,0.05281082828165954,0.01020408163265306,0.2857142857142857,0.4744897959183674,0.17346938775510204,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_008__20260601_174156_514958,8,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6361374795918366,0.2509179793223857,0.3944398614635741,0.39755450000000003,0.5424914999999999,1.054325,1.2668831158444018,2.963520319523527,0.5167861065646944,0.17438250824870621,2.46139502353178,2.774831703723394,3.81544993850758,1.0279918057842743,3.787632100224758,0.06846727992144443,3.712995095464141,3.7756669971956005,3.85884084744293,1.2899389780486334,0.17529268999686506,1.093868333712811,1.254852747743453,1.4925091111293676,6.01530612244898,0.8111282191624819,3.161626671268645,3.1001454790680656,-0.0217406674792808,0.0,0.2653061224489796,0.5051020408163265,0.1836734693877551,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_009__20260601_174213_582878,9,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6436542602040816,0.2947774891580168,0.4579748902214904,0.3835,0.5211635,1.16952,1.109282184742387,2.9643777187551588,0.6014128063128023,0.20287995099529782,2.399486765923447,2.729134601187231,4.0310362389641625,0.935451586272521,3.793515196128864,0.08140135421764132,3.6974400385637143,3.7731953811942516,3.8870316159803786,1.2800203733785598,0.17462187266338933,1.097188455356604,1.2529079197929263,1.5134028396462766,6.005102040816326,0.9556355347631006,3.148438893549179,3.1930949609918198,-0.0011252697091314187,0.01020408163265306,0.336734693877551,0.3673469387755102,0.2193877551020408,0.05612244897959184
sim__lam_m0p05__gam_0p07__rep_010__20260601_174229_337042,10,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6572317908163265,0.2843614538470757,0.4326653972313889,0.387312,0.5436125,1.13005,1.0370443940044132,2.994664087305739,0.5815293982390239,0.19418852374926107,2.4084130818885754,2.7826102444343475,3.9390957890995812,0.819206588393534,3.783112938777479,0.07108220964981973,3.6965190547653735,3.765214416620105,3.8711527555386374,1.2735099631853697,0.1680943553435133,1.0962092066259799,1.2439972876515255,1.488274249269563,6.035714285714286,0.8593721011082831,3.1513261081544006,3.1075586304222056,-0.043922273121876305,0.00510204081632653,0.28061224489795916,0.4387755102040816,0.22959183673469388,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_011__20260601_174245_060808,11,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6164790357142858,0.25921138946703787,0.4204707288485182,0.3834505,0.523641,1.0606200000000001,1.0833993220412559,2.914660876982754,0.5374000564516949,0.18437824471978537,2.3845637072554338,2.7431995600836085,3.837446295836915,0.869909189507633,3.8003726921249386,0.0902726094185834,3.6967129975782536,3.7945614544856276,3.91702152734506,1.289337337599784,0.17964842379778098,1.0917664190305238,1.253518755781073,1.5548034773083996,5.979591836734694,1.0048818778865451,3.1252081838783745,3.0986705130105983,0.03887564465407118,0.04591836734693878,0.2857142857142857,0.4030612244897959,0.17346938775510204,0.09183673469387756
sim__lam_m0p05__gam_0p07__rep_012__20260601_174301_792105,12,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6469215459183674,0.29103194060536275,0.44987207867959483,0.3831075,0.5232005,1.18163,1.0806247239656726,2.971244135288899,0.5927572491631117,0.19949799551065076,2.381513230172421,2.7377916442128383,4.027826349522831,0.8879081956245585,3.7901779800838793,0.0760198430162028,3.696258197824335,3.780001488943468,3.879934223388595,1.2734686544447649,0.16854929188235404,1.0877722749080507,1.241641998490139,1.5033410823771822,5.974489795918367,0.8946338008654594,3.1925554923814983,3.2026621475379238,-0.002159171312155901,0.01020408163265306,0.3112244897959184,0.4387755102040816,0.17857142857142858,0.05612244897959184
sim__lam_m0p05__gam_0p07__rep_013__20260601_174317_392030,13,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6358608775510204,0.2770680977014004,0.4357369787681791,0.3936445,0.5217404999999999,1.12456,1.168088096656101,2.942835305272013,0.5646756069992246,0.19188148449470854,2.4238978870429664,2.7250943802837355,3.937519118236808,0.9622556391781364,3.779777810526932,0.07538336864563505,3.686955923872828,3.7593318731617185,3.8644527486828775,1.233709272288509,0.14828072235473302,1.0792591865373824,1.2057478817860163,1.4382875213389728,6.0,0.9202927661946518,3.1428445601268984,3.1496624254338164,-0.029572566722385785,0.02040816326530612,0.29591836734693877,0.4030612244897959,0.23469387755102042,0.03571428571428571
sim__lam_m0p05__gam_0p07__rep_014__20260601_174333_515711,14,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6459777448979592,0.2758410763777227,0.4270132811167798,0.40256749999999997,0.5295665,1.1164100000000001,1.2607268837289929,2.976026914173312,0.5561472547614259,0.18687574769992527,2.436192305059322,2.7473146755618965,3.941069250891012,1.0433405461661562,3.7875398306724315,0.07988523387205317,3.693779601198055,3.768484628418924,3.8877084363484746,1.263187276701676,0.17634794146319271,1.0864076843969093,1.2222347115164527,1.4954933908798935,5.994897959183674,0.8660103747528134,3.0785286847899553,3.2184263595788414,0.021269810165711788,0.01020408163265306,0.29081632653061223,0.4387755102040816,0.22448979591836735,0.025510204081632654
sim__lam_m0p05__gam_0p07__rep_015__20260601_174351_507141,15,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6459777448979592,0.2758410763777227,0.4270132811167798,0.40256749999999997,0.5295665,1.1164100000000001,1.2607268837289929,2.976026914173312,0.5561472547614259,0.18687574769992527,2.436192305059322,2.7473146755618965,3.941069250891012,1.0433405461661562,3.7875398306724315,0.07988523387205317,3.693779601198055,3.768484628418924,3.8877084363484746,1.263187276701676,0.17634794146319271,1.0864076843969093,1.2222347115164527,1.4954933908798935,5.994897959183674,0.8660103747528134,3.0785286847899553,3.2184263595788414,0.021269810165711788,0.01020408163265306,0.29081632653061223,0.4387755102040816,0.22448979591836735,0.025510204081632654
sim__lam_m0p05__gam_0p07__rep_016__20260601_174406_536141,16,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6191394081632653,0.25945618015660343,0.41905938587544495,0.3970995,0.5143555,1.0356049999999999,1.3649275539026227,2.913373433388036,0.532465587534659,0.18276599265726756,2.4371361226038886,2.702347237766625,3.758925240165852,1.1440815445976529,3.7822829908769124,0.070737043073,3.699896225328902,3.7630290805221076,3.8655271421243267,1.2568595505009494,0.16280856760278156,1.085109591798258,1.2190979466808107,1.4864762121372541,5.994897959183674,0.8421149818456481,3.0574956470013497,3.1249115054975345,-0.0009907736038271332,0.015306122448979591,0.2653061224489796,0.4744897959183674,0.1989795918367347,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_017__20260601_174424_070118,17,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.633541525510204,0.2747502301496582,0.4336735937363577,0.386497,0.521463,1.03598,1.1442561327207235,2.9473741778678537,0.5629677513611856,0.19100654256537203,2.397754835241688,2.733605957939194,3.773820962315816,0.925683004555903,3.7936356462493075,0.09178418730500666,3.6941299444868383,3.7666261464877095,3.8894680451236145,1.270814178161653,0.1739403880340048,1.095830601756476,1.2368847894595025,1.449807917062452,5.954081632653061,0.9598754561375624,3.21629672229811,3.1237734286903334,0.026908469428550946,0.025510204081632654,0.3112244897959184,0.4387755102040816,0.1377551020408163,0.08163265306122448
sim__lam_m0p05__gam_0p07__rep_018__20260601_174439_672677,18,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6512637755102042,0.2981685225213964,0.45783065745880225,0.4010985,0.5297045,1.242835,1.3310226100333762,2.980427937231713,0.5964471514334826,0.20012131277606923,2.442296603646774,2.750012072095396,4.090619062671266,1.1502812010518109,3.7872542274402754,0.07713360557956649,3.696230265778212,3.7720248509668117,3.8702083975599417,1.2626454609235236,0.15194820640259168,1.0971399540577043,1.2360979519719466,1.4501749328300417,5.989795918367347,0.9312587263986012,3.156207410555267,3.1797867227397236,-0.0260102979553123,0.025510204081632654,0.2755102040816326,0.4642857142857143,0.15816326530612246,0.07142857142857142
sim__lam_m0p05__gam_0p07__rep_019__20260601_174455_256265,19,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6464014183673469,0.2751951915753291,0.42573420131097434,0.394965,0.5429925,1.132885,1.204138875781638,2.9840380143882044,0.5614752761585657,0.18815955877609447,2.434317538752226,2.7791451437957653,3.9768918169870844,0.9916567235751698,3.7959238801464306,0.07690914709221132,3.71244428283592,3.7828660789692554,3.88943222869829,1.2956545157924286,0.17890612997752317,1.087134981824064,1.2731434638897094,1.524375767942288,6.010204081632653,0.9090800234098934,3.1839283756126844,3.15099158039653,0.04117054569079093,0.00510204081632653,0.32142857142857145,0.39285714285714285,0.22959183673469388,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_020__20260601_174511_647141,20,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6133275510204081,0.24907131577493954,0.40609836515602044,0.389883,0.5245930000000001,1.05182,1.1113062302507222,2.9144209370174305,0.5243479454242008,0.1799149665595766,2.413282049014457,2.746642037452068,3.8067579585791727,0.9086608754922826,3.8020349335568366,0.08436362944219586,3.705672173432951,3.7820259069511253,3.9155149040828663,1.3022413935028359,0.1933697895157386,1.096263935033699,1.2670943151978888,1.566440191480695,5.979591836734694,0.874579687233311,3.0730223786125936,3.1343387348686793,0.022291034471284984,0.025510204081632654,0.2857142857142857,0.4030612244897959,0.25510204081632654,0.030612244897959183
sim__lam_m0p05__gam_0p07__rep_021__20260601_174528_223513,21,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6459777448979592,0.2758410763777227,0.4270132811167798,0.40256749999999997,0.5295665,1.1164100000000001,1.2607268837289929,2.976026914173312,0.5561472547614259,0.18687574769992527,2.436192305059322,2.7473146755618965,3.941069250891012,1.0433405461661562,3.7875398306724315,0.07988523387205317,3.693779601198055,3.768484628418924,3.8877084363484746,1.263187276701676,0.17634794146319271,1.0864076843969093,1.2222347115164527,1.4954933908798935,5.994897959183674,0.8660103747528134,3.0785286847899553,3.2184263595788414,0.021269810165711788,0.01020408163265306,0.29081632653061223,0.4387755102040816,0.22448979591836735,0.025510204081632654
sim__lam_m0p05__gam_0p07__rep_022__20260601_174543_826612,22,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.620036418367347,0.27256565375787467,0.43959620061534954,0.381219,0.4983065,1.062205,1.2627315041309168,2.9174515281106053,0.559579755388673,0.19180430248686092,2.3912091663964503,2.6773729502658803,3.8435692074036365,1.0082130266919718,3.794901487784383,0.07866616349025067,3.709999965526314,3.777453017989852,3.8831565161235617,1.3018640383044087,0.20377431949386807,1.0939623028992127,1.2742424221649444,1.5436101820614627,6.005102040816326,0.9230464698518916,3.043633117900145,3.0476065880518592,0.004959770411173107,0.01020408163265306,0.3010204081632653,0.4387755102040816,0.18877551020408162,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_023__20260601_174602_230339,23,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6278391530612245,0.25215837243999817,0.40162893825611257,0.399988,0.5282825,1.027015,1.2598205317890194,2.936234751859966,0.5190337412405881,0.17676847565121553,2.4342883904385655,2.739779398837955,3.8096690430577995,1.0334804691532264,3.7806002143531936,0.07422948442515727,3.70011444153699,3.7605752083490858,3.8594086371497784,1.2533318316815616,0.1687719113888373,1.0735763476375948,1.220261728261347,1.4675117985716195,5.989795918367347,0.8017187908332803,3.123998004669258,3.172445368023152,0.051860173737940704,0.01020408163265306,0.25510204081632654,0.5102040816326531,0.1836734693877551,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_024__20260601_174617_704334,24,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6310779846938775,0.26983301269618354,0.4275747518377562,0.391864,0.517523,1.0909849999999999,1.2655406373402747,2.938598625619861,0.5520292156886303,0.18785458173009206,2.407185770764685,2.7209750658504266,3.875022032057073,1.0628057584152042,3.7827615168414424,0.07296099494744342,3.7034768794510664,3.7611671452227626,3.8804228666133773,1.2581763162646196,0.15874411034160907,1.0738714699025689,1.2241303071454275,1.4754694621916107,6.010204081632653,0.8747582518427671,3.1025361306225587,3.1574040892413837,-0.030127640165749852,0.00510204081632653,0.2857142857142857,0.46938775510204084,0.1836734693877551,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_025__20260601_174634_362125,25,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6459777448979592,0.2758410763777227,0.4270132811167798,0.40256749999999997,0.5295665,1.1164100000000001,1.2607268837289929,2.976026914173312,0.5561472547614259,0.18687574769992527,2.436192305059322,2.7473146755618965,3.941069250891012,1.0433405461661562,3.7875398306724315,0.07988523387205317,3.693779601198055,3.768484628418924,3.8877084363484746,1.263187276701676,0.17634794146319271,1.0864076843969093,1.2222347115164527,1.4954933908798935,5.994897959183674,0.8660103747528134,3.0785286847899553,3.2184263595788414,0.021269810165711788,0.01020408163265306,0.29081632653061223,0.4387755102040816,0.22448979591836735,0.025510204081632654
sim__lam_m0p05__gam_0p07__rep_026__20260601_174650_238488,26,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6792438010204082,0.2867648059214725,0.4221824409589781,0.39485800000000004,0.5815355,1.135395,0.7691584221979307,3.0536121381113595,0.5885713939218634,0.1927459570178741,2.429831437245058,2.8622789399833923,3.9431289065334565,0.5669337123247408,3.796846632848147,0.08907448845594226,3.6983831499579147,3.770025596817741,3.9042236341635492,1.293641153463893,0.20510806587593014,1.0789356713700513,1.2510400926304945,1.5410412474532493,6.010204081632653,0.8805714512744932,3.2736102951272525,3.1743458961388873,-0.0036975397072822663,0.015306122448979591,0.28061224489795916,0.4336734693877551,0.22448979591836735,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_027__20260601_174705_820560,27,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6292527091836735,0.2759585288895781,0.43854960791053127,0.38245850000000003,0.522588,1.08285,1.2392394477170523,2.9354399715243953,0.5637254399386538,0.19204120861163956,2.387525013549557,2.7259206824033386,3.902936762710467,1.0064607780579609,3.790782383322204,0.07880282337014578,3.702649598016169,3.772978075651756,3.8827372216179423,1.272086477615427,0.1702991392312567,1.0860642842782005,1.2339801397904444,1.4941157295266052,5.969387755102041,0.897321201934903,3.17523545601558,3.102487192811702,0.011505262912759573,0.02040816326530612,0.30612244897959184,0.40816326530612246,0.21428571428571427,0.05102040816326531
sim__lam_m0p05__gam_0p07__rep_028__20260601_174722_324178,28,hexagonal_2000_1.dat,I_2000,-0.05,0.07,0.6606092551020408,0.2958103732762475,0.4477841795148744,0.403625,0.527738,1.1516000000000002,1.1239819470736605,3.0014335064403976,0.5958062506665939,0.1985072297580239,2.4549602908483488,2.7455230969239173,3.962890344226987,0.9442885185057107,3.786910151827073,0.07510471005871636,3.696332216361215,3.7720974818884168,3.8708645278282576,1.270167483011425,0.1582501282851888,1.0833769223017617,1.2427658901416754,1.4800649295277781,6.010204081632653,0.8920842135499164,3.2307394408397303,3.187321241229603,0.022080574330280663,0.015306122448979591,0.27040816326530615,0.4642857142857143,0.1989795918367347,0.04591836734693878
